op_code(arp),mac_diferente_eth_arp,arp_packets_por_mac,arp_request_count,arp_reply_count,ratio_request_reply,Label
1,0,6097.0,3207.0,2890.0,1.1093047388446904,0
2,0,1216.0,645.0,571.0,1.1276223776223777,0
2,0,5562.0,2915.0,2647.0,1.1008308157099698,0
2,0,5989.0,3047.0,2942.0,1.035338090383962,0
1,0,2069.0,1316.0,753.0,1.7453580901856764,0
2,0,6034.0,3072.0,2962.0,1.036787040161998,0
2,0,3296.0,1739.0,1557.0,1.1161745827984595,0
2,0,4558.0,2342.0,2216.0,1.05638249887235,0
1,0,5819.0,2948.0,2871.0,1.0264623955431755,0
2,0,2692.0,1424.0,1268.0,1.1221434200157605,0
2,0,2075.0,1054.0,1021.0,1.0313111545988258,0
2,0,50.0,38.0,12.0,2.923076923076923,0
1,0,3534.0,1899.0,1635.0,1.1607579462102688,0
2,0,1051.0,410.0,641.0,0.6386292834890965,0
1,0,3399.0,1956.0,1443.0,1.3545706371191135,0
1,0,1584.0,898.0,686.0,1.307132459970888,0
2,0,3032.0,1556.0,1476.0,1.053486797562627,0
1,0,1132.0,762.0,370.0,2.0539083557951483,0
1,0,627.0,227.0,400.0,0.5660847880299252,0
1,0,5090.0,2619.0,2471.0,1.0594660194174756,0
1,0,74.0,53.0,21.0,2.409090909090909,0
1,0,965.0,365.0,600.0,0.6073211314475874,0
1,0,1148.0,453.0,695.0,0.6508620689655172,0
2,0,3929.0,2219.0,1710.0,1.2969023962594974,0
1,0,1529.0,1014.0,515.0,1.9651162790697674,0
2,0,756.0,499.0,257.0,1.934108527131783,0
1,0,639.0,443.0,196.0,2.248730964467005,0
1,0,2521.0,1371.0,1150.0,1.1911381407471764,0
1,0,2252.0,1236.0,1016.0,1.2153392330383481,0
1,0,1170.0,465.0,705.0,0.6586402266288952,0
1,0,824.0,295.0,529.0,0.5566037735849056,0
2,0,543.0,220.0,323.0,0.6790123456790124,0
2,0,994.0,645.0,349.0,1.8428571428571427,0
2,0,3268.0,1750.0,1518.0,1.152073732718894,0
2,0,760.0,496.0,264.0,1.8716981132075472,0
1,0,980.0,366.0,614.0,0.5951219512195122,0
1,0,2588.0,1377.0,1211.0,1.136138613861386,0
1,0,161.0,91.0,70.0,1.2816901408450705,0
2,0,5729.0,2995.0,2734.0,1.0950639853747715,0
1,0,1219.0,654.0,565.0,1.1554770318021201,0
1,0,1421.0,672.0,749.0,0.896,0
1,0,590.0,356.0,234.0,1.5148936170212766,0
2,0,4612.0,2372.0,2240.0,1.0584560464078536,0
1,0,3361.0,1933.0,1428.0,1.3526941917424773,0
2,0,4360.0,2257.0,2103.0,1.0727186311787071,0
2,0,1891.0,1011.0,880.0,1.1475595913734393,0
2,0,1850.0,1025.0,825.0,1.2409200968523002,0
1,0,724.0,226.0,498.0,0.4529058116232465,0
2,0,1144.0,450.0,694.0,0.6474820143884892,0
1,0,941.0,575.0,366.0,1.5667574931880108,0
2,0,2071.0,1054.0,1017.0,1.0353634577603144,0
2,0,138.0,75.0,63.0,1.171875,0
2,0,5997.0,3145.0,2852.0,1.1023484051875219,0
1,0,36.0,30.0,6.0,4.285714285714286,0
1,0,3460.0,1992.0,1468.0,1.3560245064669842,0
2,0,1783.0,951.0,832.0,1.141656662665066,0
1,0,4963.0,2623.0,2340.0,1.1204613413071336,0
1,0,718.0,271.0,447.0,0.6049107142857143,0
2,0,131.0,58.0,73.0,0.7837837837837838,0
2,0,2167.0,1199.0,968.0,1.2373581011351908,0
1,0,6844.0,3579.0,3265.0,1.0958358848744643,0
2,0,1062.0,564.0,498.0,1.1302605210420842,0
1,0,2086.0,1151.0,935.0,1.2297008547008548,0
2,0,1360.0,892.0,467.0,1.9059829059829059,0
2,0,3389.0,1741.0,1648.0,1.0557913887204367,0
1,0,1321.0,760.0,561.0,1.3523131672597866,0
1,0,1658.0,1068.0,590.0,1.8071065989847717,0
2,0,296.0,148.0,148.0,0.9932885906040269,0
1,0,2478.0,1515.0,963.0,1.5715767634854771,0
2,0,355.0,240.0,115.0,2.0689655172413794,0
1,0,497.0,339.0,158.0,2.1320754716981134,0
2,0,1235.0,803.0,432.0,1.8545034642032332,0
2,0,1210.0,480.0,730.0,0.6566347469220246,0
2,0,46.0,36.0,10.0,3.272727272727273,0
1,0,681.0,276.0,405.0,0.6798029556650246,0
1,0,428.0,244.0,184.0,1.318918918918919,0
2,0,5641.0,2867.0,2774.0,1.0331531531531533,0
2,0,4758.0,2654.0,2104.0,1.2608076009501188,0
2,0,109.0,50.0,59.0,0.8333333333333334,0
1,0,2276.0,1478.0,798.0,1.8498122653316647,0
2,0,2101.0,1374.0,727.0,1.8873626373626373,0
2,0,2884.0,1519.0,1365.0,1.1120058565153734,0
2,0,1047.0,558.0,489.0,1.1387755102040817,0
2,0,2796.0,1451.0,1345.0,1.0780089153046062,0
2,0,4913.0,2537.0,2376.0,1.0673117374842238,0
1,0,1085.0,577.0,508.0,1.1335952848722985,0
2,0,3214.0,1715.0,1499.0,1.1433333333333333,0
2,0,1778.0,985.0,793.0,1.2405541561712847,0
2,0,1440.0,681.0,759.0,0.8960526315789473,0
2,0,4232.0,2245.0,1987.0,1.1292756539235413,0
1,0,469.0,318.0,151.0,2.0921052631578947,0
1,0,222.0,161.0,61.0,2.596774193548387,0
2,0,5235.0,2687.0,2548.0,1.0541388779913692,0
2,0,1159.0,621.0,538.0,1.1521335807050093,0
1,0,4530.0,2542.0,1988.0,1.2780291603821015,0
1,0,16.0,10.0,6.0,1.4285714285714286,0
2,0,80.0,56.0,24.0,2.24,0
2,0,918.0,343.0,575.0,0.5954861111111112,0
2,0,4967.0,2625.0,2342.0,1.120358514724712,0
2,0,2714.0,1434.0,1280.0,1.1194379391100702,0
1,0,5128.0,2703.0,2425.0,1.1141797197032153,0
2,0,633.0,434.0,199.0,2.17,0
1,0,448.0,223.0,225.0,0.9867256637168141,0
2,0,1480.0,791.0,689.0,1.1463768115942028,0
1,0,914.0,340.0,574.0,0.591304347826087,0
2,0,1532.0,580.0,952.0,0.608604407135362,0
2,0,2243.0,1157.0,1085.0,1.065377532228361,0
2,0,2816.0,1674.0,1142.0,1.4645669291338583,0
1,0,1501.0,563.0,938.0,0.5995740149094781,0
1,0,130.0,65.0,65.0,0.9848484848484849,0
2,0,1435.0,771.0,664.0,1.1593984962406014,0
1,0,3312.0,1746.0,1566.0,1.1142310146777281,0
1,0,2821.0,1678.0,1143.0,1.4667832167832169,0
1,0,1176.0,695.0,481.0,1.441908713692946,0
2,0,626.0,405.0,221.0,1.8243243243243243,0
2,0,1259.0,813.0,446.0,1.8187919463087248,0
2,0,2394.0,1479.0,915.0,1.6146288209606987,0
1,0,5295.0,2800.0,2495.0,1.1217948717948718,0
1,0,1929.0,1256.0,673.0,1.8635014836795252,0
2,0,4926.0,2714.0,2212.0,1.2263895164934477,0
2,0,5049.0,2602.0,2447.0,1.0629084967320261,0
2,0,257.0,122.0,135.0,0.8970588235294118,0
1,0,146.0,71.0,75.0,0.9342105263157895,0
1,0,572.0,301.0,271.0,1.1066176470588236,0
1,0,1611.0,1022.0,588.0,1.7351443123938879,0
1,0,249.0,144.0,105.0,1.3584905660377358,0
1,0,3346.0,1721.0,1625.0,1.0584255842558425,0
1,0,5066.0,2666.0,2400.0,1.1103706788837984,0
1,0,3844.0,2054.0,1790.0,1.1468453378001118,0
1,0,1474.0,789.0,685.0,1.1501457725947521,0
1,0,1962.0,1082.0,880.0,1.228149829738933,0
2,0,5449.0,2772.0,2677.0,1.0351008215085884,0
1,0,5247.0,2777.0,2470.0,1.123836503439903,0
1,0,3698.0,2105.0,1593.0,1.320577164366374,0
2,0,791.0,504.0,287.0,1.75,0
1,0,622.0,431.0,191.0,2.2447916666666665,0
2,0,388.0,201.0,187.0,1.0691489361702127,0
2,0,3537.0,1900.0,1637.0,1.15995115995116,0
1,0,1411.0,483.0,928.0,0.5199138858988159,0
1,0,5078.0,2673.0,2405.0,1.1109725685785536,0
2,0,4696.0,2624.0,2072.0,1.26579835986493,0
1,0,2402.0,1229.0,1172.0,1.0477408354646207,0
2,0,1512.0,530.0,982.0,0.5391658189216684,0
1,0,1934.0,1078.0,856.0,1.2578763127187864,0
1,0,1101.0,587.0,514.0,1.1398058252427183,0
1,0,735.0,232.0,503.0,0.4603174603174603,0
2,0,1926.0,1031.0,895.0,1.1506696428571428,0
2,0,228.0,111.0,117.0,0.940677966101695,0
2,0,32.0,18.0,14.0,1.2,0
1,0,3737.0,2124.0,1613.0,1.3159851301115242,0
1,0,1127.0,433.0,694.0,0.6230215827338129,0
1,0,315.0,219.0,96.0,2.2577319587628866,0
2,0,1594.0,1012.0,581.0,1.738831615120275,0
2,0,1151.0,738.0,413.0,1.7826086956521738,0
2,0,4948.0,2615.0,2333.0,1.120394173093402,0
1,0,3287.0,1762.0,1525.0,1.1546526867627784,0
2,0,421.0,273.0,148.0,1.832214765100671,0
2,0,706.0,461.0,245.0,1.8739837398373984,0
2,0,2552.0,1554.0,998.0,1.5555555555555556,0
2,0,2189.0,1374.0,815.0,1.6838235294117647,0
2,0,338.0,156.0,182.0,0.8524590163934426,0
2,0,1947.0,1075.0,872.0,1.2313860252004583,0
2,0,431.0,279.0,152.0,1.8235294117647058,0
1,0,73.0,52.0,21.0,2.3636363636363638,0
2,0,1192.0,430.0,762.0,0.563564875491481,0
1,0,4305.0,2280.0,2025.0,1.125370187561698,0
1,0,668.0,293.0,375.0,0.7792553191489362,0
2,0,3697.0,2104.0,1593.0,1.3199498117942283,0
1,0,1348.0,634.0,714.0,0.8867132867132868,0
1,0,1625.0,914.0,711.0,1.2837078651685394,0
2,0,5671.0,2882.0,2789.0,1.0329749103942651,0
1,0,1001.0,647.0,354.0,1.8225352112676056,0
2,0,77.0,38.0,39.0,0.95,0
1,0,2101.0,1156.0,945.0,1.221987315010571,0
1,0,4179.0,2158.0,2021.0,1.0672601384767557,0
1,0,421.0,166.0,255.0,0.6484375,0
1,0,607.0,397.0,210.0,1.8815165876777251,0
1,0,1614.0,581.0,1033.0,0.5618955512572534,0
1,0,1065.0,415.0,650.0,0.6374807987711214,0
2,0,3608.0,2064.0,1544.0,1.3359223300970873,0
2,0,662.0,240.0,422.0,0.5673758865248227,0
2,0,2701.0,1450.0,1251.0,1.15814696485623,0
2,0,1899.0,1082.0,816.0,1.324357405140759,0
2,0,618.0,317.0,301.0,1.0496688741721854,0
1,0,65.0,35.0,30.0,1.1290322580645162,0
1,0,599.0,234.0,365.0,0.639344262295082,0
1,0,5101.0,2625.0,2476.0,1.0597496972143723,0
2,0,563.0,370.0,193.0,1.907216494845361,0
2,0,40.0,23.0,17.0,1.2777777777777777,0
2,0,1228.0,804.0,424.0,1.891764705882353,0
1,0,4219.0,2239.0,1980.0,1.1302372539121657,0
2,0,2466.0,1334.0,1132.0,1.177405119152692,0
1,0,2089.0,1326.0,763.0,1.7356020942408377,0
2,0,1462.0,505.0,957.0,0.5271398747390397,0
2,0,558.0,202.0,356.0,0.5658263305322129,0
1,0,1465.0,990.0,475.0,2.0798319327731094,0
1,0,206.0,116.0,90.0,1.2747252747252746,0
2,0,280.0,90.0,190.0,0.4712041884816754,0
2,0,1141.0,733.0,408.0,1.7921760391198045,0
2,0,568.0,376.0,192.0,1.9481865284974094,0
1,0,115.0,80.0,35.0,2.2222222222222223,0
1,0,2567.0,1392.0,1175.0,1.183673469387755,0
1,0,5930.0,3110.0,2820.0,1.1024459411556187,0
2,0,66.0,49.0,17.0,2.7222222222222223,0
2,0,2134.0,1170.0,964.0,1.2124352331606219,0
2,0,1704.0,1164.0,540.0,2.1515711645101665,0
2,0,47.0,23.0,24.0,0.92,0
1,0,5720.0,2904.0,2816.0,1.0308839190628327,0
2,0,729.0,270.0,459.0,0.5869565217391305,0
2,0,1842.0,1024.0,818.0,1.2503052503052503,0
2,0,599.0,419.0,180.0,2.314917127071823,0
1,0,233.0,98.0,135.0,0.7205882352941176,0
2,0,2394.0,1305.0,1089.0,1.1972477064220184,0
1,0,3764.0,2019.0,1745.0,1.1563573883161513,0
1,0,4392.0,2474.0,1918.0,1.2892131318394997,0
1,0,651.0,446.0,205.0,2.1650485436893203,0
1,0,5745.0,3005.0,2740.0,1.096315213425757,0
2,0,2256.0,1239.0,1017.0,1.2170923379174852,0
1,0,3242.0,1732.0,1510.0,1.1462607544672403,0
2,0,1247.0,465.0,782.0,0.5938697318007663,0
2,0,823.0,524.0,299.0,1.7466666666666666,0
2,0,19.0,13.0,6.0,1.8571428571428572,0
1,0,2787.0,1471.0,1316.0,1.1169324221716022,0
1,0,3835.0,2167.0,1668.0,1.2983822648292391,0
2,0,286.0,174.0,112.0,1.5398230088495575,0
1,0,654.0,237.0,417.0,0.5669856459330144,0
1,0,2085.0,1367.0,718.0,1.9012517385257302,0
1,0,2072.0,1319.0,753.0,1.7493368700265253,0
2,0,227.0,111.0,116.0,0.9487179487179487,0
2,0,979.0,599.0,380.0,1.5721784776902887,0
1,0,151.0,103.0,48.0,2.1020408163265305,0
2,0,4020.0,2082.0,1938.0,1.073749355337803,0
1,0,608.0,369.0,239.0,1.5375,0
1,0,1482.0,1049.0,433.0,2.4170506912442398,0
1,0,689.0,384.0,305.0,1.2549019607843137,0
1,0,635.0,412.0,223.0,1.8392857142857142,0
2,0,4568.0,2347.0,2221.0,1.0562556255625564,0
2,0,815.0,305.0,510.0,0.5968688845401174,0
2,0,4631.0,2594.0,2037.0,1.2728164867517173,0
1,0,1524.0,576.0,948.0,0.60695468914647,0
2,0,829.0,285.0,544.0,0.5229357798165137,0
1,0,3808.0,1982.0,1826.0,1.0848385331143953,0
1,0,3007.0,1602.0,1405.0,1.139402560455192,0
2,0,4306.0,2280.0,2026.0,1.1248149975333004,0
1,0,2434.0,1318.0,1116.0,1.179946284691137,0
1,0,153.0,43.0,110.0,0.38738738738738737,0
2,0,2110.0,1111.0,999.0,1.111,0
2,0,159.0,45.0,114.0,0.391304347826087,0
1,0,3414.0,1839.0,1575.0,1.1668781725888324,0
1,0,1606.0,901.0,705.0,1.2762039660056657,0
1,0,520.0,285.0,235.0,1.2076271186440677,0
2,0,1304.0,828.0,476.0,1.7358490566037736,0
1,0,59.0,44.0,15.0,2.75,0
1,0,3069.0,1639.0,1430.0,1.1453529000698812,0
2,0,2283.0,1249.0,1034.0,1.2067632850241545,0
1,0,216.0,160.0,56.0,2.807017543859649,0
1,0,2456.0,1248.0,1207.0,1.033112582781457,0
1,0,93.0,43.0,50.0,0.8431372549019608,0
1,0,3980.0,2064.0,1916.0,1.0766823161189358,0
1,0,656.0,286.0,370.0,0.77088948787062,0
2,0,214.0,101.0,113.0,0.8859649122807017,0
2,0,171.0,80.0,91.0,0.8695652173913043,0
2,0,2408.0,1315.0,1093.0,1.2020109689213894,0
2,0,1199.0,641.0,558.0,1.1466905187835421,0
2,0,4890.0,2704.0,2186.0,1.2363968907178784,0
2,0,725.0,479.0,246.0,1.9392712550607287,0
1,0,1628.0,640.0,988.0,0.647118301314459,0
1,0,2371.0,1256.0,1115.0,1.125448028673835,0
1,0,5402.0,2751.0,2651.0,1.0373303167420815,0
1,0,301.0,166.0,135.0,1.2205882352941178,0
2,0,6215.0,3275.0,2940.0,1.1135668140088406,0
2,0,1066.0,415.0,651.0,0.6365030674846626,0
1,0,48.0,23.0,25.0,0.8846153846153846,0
2,0,4357.0,2449.0,1908.0,1.2828706128863279,0
2,0,4560.0,2415.0,2145.0,1.1253494874184529,0
1,0,149.0,80.0,69.0,1.1428571428571428,0
2,0,1691.0,901.0,790.0,1.139064475347661,0
2,0,3369.0,1769.0,1600.0,1.1049344159900063,0
1,0,2937.0,1562.0,1375.0,1.135174418604651,0
1,0,4208.0,2233.0,1975.0,1.1300607287449393,0
1,0,5967.0,3127.0,2840.0,1.1006687785990847,0
2,0,2344.0,1274.0,1070.0,1.1895424836601307,0
1,0,767.0,391.0,376.0,1.0371352785145889,0
2,0,831.0,525.0,306.0,1.710097719869707,0
1,0,970.0,680.0,290.0,2.336769759450172,0
1,0,2039.0,1040.0,999.0,1.04,0
1,0,5388.0,2747.0,2641.0,1.0397426192278576,0
2,0,4827.0,2560.0,2267.0,1.128747795414462,0
2,0,525.0,356.0,169.0,2.0941176470588236,0
2,0,468.0,261.0,207.0,1.2548076923076923,0
2,0,4556.0,2342.0,2214.0,1.0573363431151241,0
1,0,217.0,107.0,110.0,0.963963963963964,0
2,0,1580.0,610.0,970.0,0.6282183316168898,0
1,0,1065.0,575.0,490.0,1.1710794297352343,0
1,0,443.0,254.0,189.0,1.3368421052631578,0
1,0,2621.0,1390.0,1231.0,1.1282467532467533,0
1,0,602.0,217.0,385.0,0.5621761658031088,0
2,0,1577.0,885.0,692.0,1.277056277056277,0
2,0,1198.0,475.0,723.0,0.6560773480662984,0
1,0,1681.0,1093.0,588.0,1.8556876061120544,0
2,0,117.0,53.0,64.0,0.8153846153846154,0
2,0,6548.0,3445.0,3103.0,1.1098582474226804,0
2,0,3500.0,2014.0,1486.0,1.3544048419636854,0
2,0,3186.0,1854.0,1332.0,1.390847711927982,0
2,0,3252.0,1740.0,1512.0,1.1500330469266358,0
1,0,623.0,408.0,215.0,1.8888888888888888,0
2,0,1135.0,606.0,529.0,1.1433962264150943,0
1,0,97.0,72.0,25.0,2.769230769230769,0
2,0,988.0,320.0,668.0,0.47832585949177875,0
2,0,457.0,294.0,163.0,1.7926829268292683,0
2,0,3029.0,1615.0,1414.0,1.1413427561837455,0
1,0,4026.0,2131.0,1895.0,1.123945147679325,0
1,0,1624.0,1054.0,570.0,1.8458844133099825,0
1,0,1107.0,590.0,517.0,1.138996138996139,0
1,0,3213.0,1865.0,1348.0,1.3825055596738325,0
1,0,75.0,55.0,20.0,2.619047619047619,0
1,0,4738.0,2508.0,2230.0,1.1241595696996862,0
2,0,3811.0,2154.0,1657.0,1.299155609167672,0
2,0,3195.0,1705.0,1490.0,1.1435278336686787,0
2,0,874.0,547.0,327.0,1.6676829268292683,0
1,0,444.0,255.0,189.0,1.3421052631578947,0
1,0,3091.0,1625.0,1466.0,1.1077027948193592,0
1,0,932.0,571.0,361.0,1.5773480662983426,0
2,0,163.0,80.0,83.0,0.9523809523809523,0
2,0,3879.0,2194.0,1685.0,1.3013048635824436,0
1,0,1983.0,1108.0,874.0,1.2662857142857142,0
2,0,1653.0,924.0,729.0,1.2657534246575342,0
2,0,1091.0,370.0,721.0,0.5124653739612188,0
2,0,620.0,434.0,186.0,2.320855614973262,0
1,0,608.0,395.0,213.0,1.8457943925233644,0
1,0,3270.0,1680.0,1590.0,1.0559396605908233,0
2,0,1617.0,871.0,746.0,1.1659973226238287,0
1,0,6921.0,3621.0,3300.0,1.0969403211148137,0
1,0,3900.0,2024.0,1876.0,1.0783164624400638,0
2,0,5878.0,3080.0,2798.0,1.100392997499107,0
2,0,2364.0,1464.0,900.0,1.6248612652608214,0
1,0,1618.0,585.0,1033.0,0.5657640232108317,0
2,0,5867.0,3075.0,2792.0,1.100966702470462,0
2,0,3492.0,2009.0,1483.0,1.3537735849056605,0
2,0,4714.0,2432.0,2282.0,1.0652650021901007,0
1,0,321.0,171.0,150.0,1.1324503311258278,0
1,0,1385.0,799.0,586.0,1.3611584327086883,0
2,0,3881.0,2017.0,1864.0,1.0815013404825737,0
2,0,1824.0,939.0,885.0,1.059819413092551,0
1,0,6336.0,3336.0,3000.0,1.1116294568477174,0
1,0,1991.0,1066.0,925.0,1.1511879049676026,0
1,0,3850.0,2004.0,1846.0,1.0850027070925825,0
1,0,2424.0,1284.0,1140.0,1.1253286590709903,0
1,0,2138.0,1173.0,965.0,1.2142857142857142,0
1,0,3115.0,1600.0,1515.0,1.0554089709762533,0
2,0,4390.0,2267.0,2123.0,1.067325800376648,0
1,0,2669.0,1413.0,1256.0,1.1241050119331741,0
2,0,236.0,110.0,126.0,0.8661417322834646,0
1,0,3542.0,1861.0,1681.0,1.106420927467301,0
2,0,462.0,313.0,149.0,2.0866666666666664,0
2,0,5806.0,3040.0,2766.0,1.0986628117094326,0
2,0,1430.0,805.0,625.0,1.2859424920127795,0
2,0,1201.0,763.0,438.0,1.7380410022779043,0
1,0,1679.0,944.0,735.0,1.2826086956521738,0
2,0,295.0,156.0,139.0,1.1142857142857143,0
2,0,814.0,515.0,299.0,1.7166666666666666,0
1,0,4365.0,2315.0,2050.0,1.128717698683569,0
2,0,723.0,479.0,244.0,1.9551020408163264,0
2,0,794.0,265.0,529.0,0.5,0
1,0,2690.0,1400.0,1290.0,1.0844306738962044,0
1,0,1915.0,1060.0,855.0,1.2383177570093458,0
2,0,6128.0,3225.0,2903.0,1.1105371900826446,0
1,0,926.0,336.0,590.0,0.5685279187817259,0
2,0,1365.0,741.0,624.0,1.1856,0
1,0,4285.0,2407.0,1878.0,1.2810005321979776,0
1,0,1128.0,760.0,368.0,2.059620596205962,0
1,0,4540.0,2547.0,1993.0,1.2773319959879639,0
1,0,604.0,259.0,345.0,0.7485549132947977,0
2,0,111.0,60.0,51.0,1.1538461538461537,0
1,0,996.0,696.0,300.0,2.3122923588039868,0
1,0,4588.0,2428.0,2160.0,1.1235539102267469,0
2,0,4936.0,2610.0,2326.0,1.1216158143532444,0
1,0,1516.0,717.0,799.0,0.89625,0
2,0,926.0,449.0,477.0,0.9393305439330544,0
1,0,1076.0,416.0,660.0,0.6293494704992436,0
2,0,658.0,220.0,438.0,0.5011389521640092,0
2,0,624.0,245.0,379.0,0.6447368421052632,0
2,0,461.0,256.0,205.0,1.2427184466019416,0
1,0,1087.0,587.0,500.0,1.1716566866267466,0
2,0,653.0,220.0,433.0,0.5069124423963134,0
1,0,1283.0,508.0,775.0,0.654639175257732,0
2,0,1242.0,724.0,518.0,1.394990366088632,0
1,0,284.0,159.0,125.0,1.2619047619047619,0
1,0,1932.0,1076.0,856.0,1.2555425904317385,0
2,0,762.0,496.0,266.0,1.857677902621723,0
1,0,531.0,390.0,141.0,2.7464788732394365,0
1,0,230.0,120.0,110.0,1.0810810810810811,0
2,0,3912.0,2080.0,1832.0,1.1347517730496455,0
1,0,57.0,22.0,35.0,0.6111111111111112,0
2,0,5691.0,2975.0,2716.0,1.0949576739050424,0
2,0,4478.0,2519.0,1959.0,1.285204081632653,0
2,0,260.0,145.0,115.0,1.25,0
2,0,487.0,170.0,317.0,0.5345911949685535,0
1,0,4366.0,2458.0,1908.0,1.2875851231011,0
2,0,1998.0,1105.0,893.0,1.2360178970917226,0
2,0,5302.0,2712.0,2590.0,1.046700115785411,0
1,0,664.0,434.0,230.0,1.878787878787879,0
1,0,1629.0,1126.0,503.0,2.234126984126984,0
2,0,995.0,380.0,615.0,0.6168831168831169,0
1,0,147.0,78.0,69.0,1.1142857142857143,0
1,0,6249.0,3294.0,2955.0,1.1143437077131257,0
2,0,2820.0,1505.0,1315.0,1.1436170212765957,0
2,0,54.0,28.0,26.0,1.037037037037037,0
1,0,1161.0,776.0,385.0,2.010362694300518,0
1,0,4128.0,2188.0,1940.0,1.1272539927872232,0
1,0,3207.0,1712.0,1495.0,1.1443850267379678,0
1,0,3161.0,1626.0,1535.0,1.05859375,0
2,0,1641.0,919.0,722.0,1.2710926694329183,0
1,0,292.0,177.0,115.0,1.5258620689655173,0
2,0,1603.0,900.0,703.0,1.2784090909090908,0
2,0,1363.0,784.0,579.0,1.3517241379310345,0
2,0,4201.0,2364.0,1837.0,1.2861806311207835,0
2,0,5298.0,2712.0,2586.0,1.048318515655199,0
2,0,1156.0,774.0,382.0,2.02088772845953,0
1,0,3737.0,1941.0,1796.0,1.0801335559265441,0
1,0,1088.0,652.0,436.0,1.4919908466819223,0
1,0,1552.0,1089.0,463.0,2.3469827586206895,0
2,0,402.0,151.0,251.0,0.5992063492063492,0
1,0,3112.0,1636.0,1476.0,1.107650643195667,0
1,0,3779.0,2141.0,1638.0,1.3062843197071385,0
2,0,2673.0,1435.0,1238.0,1.1581920903954803,0
1,0,3301.0,1696.0,1605.0,1.0560398505603985,0
2,0,669.0,454.0,215.0,2.1018518518518516,0
1,0,2534.0,1546.0,988.0,1.56319514661274,0
1,0,2311.0,1260.0,1051.0,1.1977186311787071,0
2,0,6205.0,3270.0,2935.0,1.1137602179836512,0
2,0,1923.0,1289.0,634.0,2.02992125984252,0
1,0,4417.0,2489.0,1928.0,1.2903058579574909,0
2,0,6282.0,3310.0,2972.0,1.1133535149680458,0
1,0,889.0,494.0,395.0,1.2474747474747474,0
2,0,514.0,350.0,164.0,2.121212121212121,0
1,0,127.0,82.0,45.0,1.7826086956521738,0
1,0,2036.0,1130.0,906.0,1.2458654906284454,0
2,0,2704.0,1406.0,1298.0,1.0823710546574288,0
2,0,5088.0,2617.0,2471.0,1.0586569579288025,0
2,0,289.0,150.0,139.0,1.0714285714285714,0
1,0,3223.0,1653.0,1570.0,1.052196053469128,0
1,0,5189.0,2663.0,2526.0,1.0538187574198654,0
2,0,1222.0,798.0,424.0,1.8776470588235294,0
1,0,1139.0,774.0,365.0,2.1147540983606556,0
1,0,421.0,226.0,195.0,1.153061224489796,0
1,0,438.0,218.0,220.0,0.9864253393665159,0
1,0,175.0,85.0,90.0,0.9340659340659341,0
2,0,2386.0,1474.0,912.0,1.6144578313253013,0
1,0,210.0,75.0,135.0,0.5514705882352942,0
1,0,5890.0,2989.0,2901.0,1.0299793246037217,0
2,0,1450.0,535.0,915.0,0.584061135371179,0
1,0,1173.0,783.0,390.0,2.002557544757033,0
2,0,213.0,120.0,93.0,1.2765957446808511,0
2,0,4658.0,2397.0,2261.0,1.0596816976127321,0
1,0,1097.0,656.0,441.0,1.4841628959276019,0
1,0,458.0,173.0,285.0,0.6048951048951049,0
1,0,3155.0,1664.0,1491.0,1.1152815013404827,0
1,0,3645.0,2082.0,1563.0,1.3312020460358056,0
2,0,1477.0,991.0,486.0,2.034907597535934,0
1,0,282.0,172.0,110.0,1.5495495495495495,0
2,0,1872.0,954.0,918.0,1.0380848748639826,0
2,0,207.0,145.0,62.0,2.3015873015873014,0
1,0,2899.0,1528.0,1371.0,1.1137026239067056,0
2,0,1604.0,1056.0,548.0,1.9234972677595628,0
2,0,1929.0,1065.0,864.0,1.23121387283237,0
1,0,1835.0,1020.0,815.0,1.25,0
2,0,683.0,250.0,433.0,0.576036866359447,0
1,0,1895.0,961.0,934.0,1.027807486631016,0
2,0,1138.0,611.0,527.0,1.1571969696969697,0
1,0,2543.0,1338.0,1205.0,1.109452736318408,0
2,0,1140.0,609.0,531.0,1.144736842105263,0
2,0,256.0,128.0,128.0,0.9922480620155039,0
2,0,2020.0,1294.0,726.0,1.779917469050894,0
1,0,3541.0,1901.0,1640.0,1.158439975624619,0
1,0,384.0,153.0,231.0,0.6594827586206896,0
1,0,1841.0,986.0,855.0,1.1518691588785046,0
2,0,1091.0,749.0,342.0,2.183673469387755,0
1,0,276.0,190.0,86.0,2.1839080459770117,0
1,0,1215.0,714.0,501.0,1.4223107569721116,0
1,0,285.0,136.0,149.0,0.9066666666666666,0
2,0,4047.0,2284.0,1763.0,1.2947845804988662,0
1,0,1429.0,1021.0,408.0,2.4963325183374083,0
1,0,58.0,43.0,15.0,2.6875,0
2,0,3020.0,1551.0,1469.0,1.0551020408163265,0
2,0,6165.0,3137.0,3028.0,1.0356553317926709,0
2,0,3154.0,1839.0,1315.0,1.3974164133738602,0
2,0,3748.0,2129.0,1619.0,1.3141975308641975,0
1,0,4907.0,2536.0,2371.0,1.069139966273187,0
2,0,2648.0,1599.0,1049.0,1.522857142857143,0
1,0,2275.0,1172.0,1102.0,1.0625566636446055,0
1,0,1592.0,1109.0,483.0,2.291322314049587,0
2,0,797.0,514.0,283.0,1.8098591549295775,0
2,0,759.0,499.0,260.0,1.9118773946360152,0
1,0,2386.0,1301.0,1085.0,1.197974217311234,0
